id;name;slug;uic8_sncf;sncf_id;is_main_station;parent_station_id
1874;Laigné—St-Gervais;laigne-st-gervais;87396556;FRDML;f;
1875;Écommoy;ecommoy;87396564;FRDMM;f;
1876;Aubigné-Racan;aubigne-racan;87396572;FRDMN;f;
1877;Mayet;mayet;87396580;FRDMO;f;
1878;Vaas;vaas;87396598;FRDMP;f;
1879;Château-la-Vallière;chateau-la-valliere;;FRDMQ;f;
1881;Mondoubleau;mondoubleau;;FRDMU;t;4776
1882;Étain Centre;etain-centre;87458828;FRDMV;f;
1886;Elbeuf—St-Aubin;elbeuf-st-aubin;87411173;FRDND;f;
1887;Tourville;tourville;87411181;FRDNE;f;
1888;St-Étienne-du-Rouvray;st-etienne-du-rouvray;87411215;FRDNF;f;
1889;Sotteville;sotteville;87411223;FRDNG;f;
1891;Maromme;maromme;87411249;FRDNI;f;
1892;Barentin;barentin;87411264;FRDNJ;f;
1893;Pavilly;pavilly;87411272;FRDNK;f;
1895;Forges-les-Eaux;forges-les-eaux;87411389;FRDNO;f;
1896;St-Martin-du-Vivier;st-martin-du-vivier;87411413;FRDNP;f;
1897;Morgny;morgny;87411439;FRDNQ;f;
1899;Longuerue—Vieux-Manoir;longuerue-vieux-manoir;87411447;FRDNS;f;
1900;Monterolier—Buchy;monterolier-buchy;87411454;FRDNT;f;
1901;Sommery;sommery;87411462;FRDNU;f;
1902;Grémonville;gremonville;87411603;FRDNV;f;
1903;Doudeville;doudeville;87411611;FRDNW;f;
1904;Verdun La Tour du Champ;verdun-la-tour-du-champ;87458836;FRDNX;f;
1905;Ocqueville;ocqueville;87411637;FRDNY;f;
1906;Néville;neville;87411645;FRDNZ;f;
1907;St-Valéry-en-Caux;st-valery-en-caux;87411652;FRDOA;t;5256
1908;Dolus-d’Oléron;dolus-doleron;87346981;FRDOB;f;
1909;Montville;montville;87411801;FRDOC;f;
1910;Clères;cleres;87411819;FRDOD;f;
1911;St-Laurent—Gainneville;st-laurent-gainneville;87413310;FRDOF;f;
1912;Etainhus—St-Romain;etainhus-st-romain;87413328;FRDOG;f;
1913;Virville—Manneville;virville-manneville;87413336;FRDOH;f;
1914;Bolbec—Nointot;bolbec-nointot;87413351;FRDOI;f;
1915;Foucart—Alvimare;foucart-alvimare;87413377;FRDOK;f;
1916;Dol-de-Bretagne;dol-de-bretagne;87478073;FRDOL;f;
1917;Don-Sainghin;don-sainghin;87286435;FRDON;f;
1918;Dommerville;dommerville;;FRDOO;f;
1920;Fécamp;fecamp;87413542;FRDOQ;f;
1921;Dourges;dourges;87345165;FRDOU;f;
1922;Épouville;epouville;87413732;FRDOV;f;
1923;Rolleville;rolleville;87413740;FRDOW;f;
1924;Agen Dot;agen-dot;87476713;FRDPB;f;17433
1925;Agen Cimetière;agen-cimetiere;87465534;FRDPD;f;17433
1926;Dieppe;dieppe;;FRDPE;f;
1928;Agen Magnolias;agen-magnolias;87465559;FRDPG;f;17433
1929;Arques-la-Bataille;arques-la-bataille;87415042;FRDPH;f;
1930;St-Vaast-d’Équiqueville;st-vaast-dequiqueville;87415067;FRDPJ;f;
1931;Neufchâtel-en-Bray;neufchatel-en-bray;87415091;FRDPM;f;
1932;Nesle—St-Saire;nesle-st-saire;87415109;FRDPN;f;
1934;St-Aubin-sur-Scie;st-aubin-sur-scie;87415125;FRDPP;f;
1936;Longueville-sur-Scie;longueville-sur-scie;87415141;FRDPR;f;
1937;Auffay;auffay;87415158;FRDPS;f;
1938;St-Victor;st-victor;87415166;FRDPT;f;
1939;Osmoy Carrefour;osmoy-carrefour;87415299;FRDPU;f;
1940;Bourgtheroulde-Thuit-Hébert;bourgtheroulde-thuit-hebert;87415323;FRDPV;f;
1941;Glos-Montfort;glos-montfort;87415349;FRDPX;f;
1942;Brionne;brionne;87415364;FRDPZ;f;
1943;Vernon—Giverny;vernon-giverny;87415604;FRDQC;f;
1944;Gaillon—Aubevoye;gaillon-aubevoye;87415620;FRDQE;f;
1945;St-Pierre-du-Vauvray;st-pierre-du-vauvray;87415646;FRDQG;f;
1946;Pont-de-l’Arche;pont-de-larche;87415661;FRDQH;f;
1948;Louviers;louviers;87415851;FRDQK;t;
1949;Rosny-sur-Seine;rosny-sur-seine;87415885;FRDQL;f;
1950;Bonnières;bonnieres;87415893;FRDQM;f;
1951;Bures-en-Bray Carrefour;bures-en-bray-carrefour;87419135;FRDQP;f;
1952;Dampierre-St-Nicolas Carrefour;dampierre-st-nicolas-carrefour;87419184;FRDQR;f;
1953;Eragny—Bazincourt;eragny-bazincourt;87419200;FRDQT;f;
1954;Mesnières-en-Bray Centre;mesnieres-en-bray-centre;87419267;FRDQU;f;
1959;Dracy-St-Loup;dracy-st-loup;87694554;FRDRC;f;
1961;Dreux Gare Routière;dreux-gare-routiere;;FRDRG;f;5114
1962;Bretteville—Norrey;bretteville-norrey;87444042;FRDRJ;f;
1963;Audrieu;audrieu;87444059;FRDRK;f;
1964;Le Molay-Littry;le-molay-littry;87444083;FRDRM;f;
1965;Dourdan;dourdan;;FRDRN;f;
1967;Frénouville—Cagny;frenouville-cagny;87444182;FRDRO;f;
1968;Moult—Argences;moult-argences;87444190;FRDRP;f;
1969;St-Pierre-sur-Dives;st-pierre-sur-dives;87444216;FRDRQ;f;
1970;Coulibœuf;couliboeuf;87444232;FRDRS;f;
1971;St-Martin-Valmeroux;st-martin-valmeroux;;FRDRU;f;
1972;Le Grand-Jardin;le-grand-jardin;87444323;FRDRX;f;
1973;Blonville-sur-Mer—Benerville;blonville-sur-mer-benerville;87444380;FRDSB;t;5656
1974;Villers-sur-Mer;villers-sur-mer;87444398;FRDSC;t;5661
1975;Houlgate;houlgate;87444406;FRDSD;t;4893
1976;Écouché;ecouche;87444547;FRDSJ;t;10160
1977;Nonant-le-Pin;nonant-le-pin;87444570;FRDSL;f;
1978;Le Merlerault;le-merlerault;87444588;FRDSM;t;10155
1979;Ste-Gauburge;ste-gauburge;87444604;FRDSO;f;
1980;Rai—Aube;rai-aube;87444620;FRDSP;f;
1981;L’Aigle;laigle;87444638;FRDSQ;f;
1982;Sées;sees;87444695;FRDST;f;
1983;Coutances;coutances;87447110;FRDTC;f;
1984;Carantilly—Marigny;carantilly-marigny;87447144;FRDTE;f;
1986;Pont-Hébert;pont-hebert;87447185;FRDTI;f;
1987;Carentan;carentan;87447243;FRDTK;f;
1989;Valognes;valognes;87447284;FRDTO;f;
1990;Orval—Hyenville;orval-hyenville;87447508;FRDUJ;f;
1991;Quettreville-sur-Sienne;quettreville-sur-sienne;87447615;FRDUK;f;
1992;St-Planchers;st-planchers;87447672;FRDUN;f;
1993;Villedieu-les-Poêles;villedieu-les-poeles;87447698;FRDUO;t;5658
1994;St-Aubin-des-Bois;st-aubin-des-bois;;FRDUP;f;
1995;Mesnil-Clinchamps;mesnil-clinchamps;87447722;FRDUR;f;
1996;Fromentel;fromentel;87448076;FRDUS;f;
1997;Bellou-en-Houlme Centre;bellou-en-houlme-centre;87448092;FRDUT;f;
1998;Messei Centre;messei-centre;87448100;FRDUU;f;
2000;Massy;massy;;FRDVC;f;
2002;Massy—Palaiseau;massy-palaiseau;;FRMPU;f;2000
2004;La Ferté-Macé;la-ferte-mace;87448464;FRDVE;t;2008
2006;Avranches;avranches;87448514;FRDVG;f;
2008;La Ferté-Macé;la-ferte-mace;;FRDVL;f;
2009;La Ferté-Macé Place Neustadt;la-ferte-mace-place-neustadt;;FRDVP;f;2008
2010;Incarville;incarville;87449850;FRDVN;f;
2011;Lonlay-le-Tesson;lonlay-le-tesson;87449868;FRDVO;f;
2012;Vern-sur-Seiche;vern-sur-seiche;87471029;FRDWB;f;
2013;Bruz;bruz;87471037;FRDWC;f;
2014;Betton;betton;87471045;FRDWD;f;
2015;St-Jacques-de-la-Lande;st-jacques-de-la-lande;87471052;FRDWE;f;
2016;L’Hermitage—Mordelles;lhermitage-mordelles;87471060;FRDWF;f;
2017;Montfort-sur-Meu;montfort-sur-meu;87471078;FRDWG;f;
2018;Montauban-de-Bretagne;montauban-de-bretagne;87471086;FRDWH;t;1645
2019;La Brohinière;la-brohiniere;87471094;FRDWI;f;
2020;Breteil;breteil;87471102;FRDWJ;f;
2021;Laillé;laille;87471144;FRDWM;f;
2022;Guichen—Bourg-des-Comptes;guichen-bourg-des-comptes;87471151;FRDWN;f;
2023;St-Senoux—Pléchâtel;st-senoux-plechatel;87471169;FRDWO;f;
2024;Pléchâtel;plechatel;87471177;FRDWP;f;
2025;Messac—Guipry;messac-guipry;87471185;FRDWQ;f;
2026;Fougeray—Langon;fougeray-langon;87471201;FRDWR;f;
2027;Beslé;besle;87471219;FRDWS;f;
2028;Massérac;masserac;87471227;FRDWT;f;
2030;St-Armel;st-armel;87471318;FRDXC;f;
2031;Corps-Nuds;corps-nuds;87471326;FRDXD;f;
2032;Janzé;janze;87471334;FRDXE;f;
2033;Le Theil-de-Bretagne;le-theil-de-bretagne;87471342;FRDXF;f;
2034;Retiers;retiers;87471359;FRDXG;f;
2035;Martigné-Ferchaud;martigne-ferchaud;87471367;FRDXH;f;
2037;Pontchaillou;pontchaillou;87471391;FRDXK;f;
2038;Chevaigné;chevaigne;87471458;FRDXL;f;
2039;Les Lacs;les-lacs;87471516;FRDXM;f;
2040;Châteaubourg;chateaubourg;87471524;FRDXN;f;
2041;Servon;servon;87471532;FRDXO;f;
2042;Noyal—Acigné;noyal-acigne;87471540;FRDXP;f;
2046;Quédillac;quedillac;87473058;FRDXU;f;
2047;Caulnes;caulnes;87473066;FRDXV;f;
2048;Broons;broons;87473074;FRDXW;f;
2049;Plénée-Jugon;plenee-jugon;87473082;FRDXX;f;
2050;Plestan;plestan;87473090;FRDXY;f;
2051;Yffiniac;yffiniac;87473116;FRDXZ;f;
2052;La Méaugon;la-meaugon;87473124;FRDYA;f;
2053;Plouvara—Plerneuf;plouvara-plerneuf;87473132;FRDYB;f;
2054;Châtelaudren—Plouagat;chatelaudren-plouagat;87473140;FRDYC;f;
2056;Belle-Isle—Bégard;belle-isle-begard;87473165;FRDYE;f;
2057;Fresne-St-Mamès;fresne-st-mames;87185454;FRDYF;f;
2058;Plounérin;plounerin;87473199;FRDYG;f;
2059;Landébia;landebia;87473264;FRDYJ;f;
2060;Plancoët;plancoet;87473272;FRDYK;f;
2061;St-Julien;st-julien;87473314;FRDYL;f;
2062;Plaintel;plaintel;87473322;FRDYM;f;
2063;Quintin;quintin;;FRDYN;f;
2064;Dyo;dyo;87694729;FRDYO;f;
2065;Le Pas;le-pas;;FRDYP;f;
2066;Plœuc—L’Hermitage;ploeuc-lhermitage;87473355;FRDYQ;f;
2067;Uzel;uzel;87473363;FRDYR;f;10789
2068;La Motte;la-motte;87473371;FRDYS;f;10531
2069;Loudéac Centre;loudeac-centre;87473389;FRDYT;f;
2070;Gourin;gourin;87473496;FRDYY;f;
2071;Carhaix;carhaix;87473504;FRDYZ;t;10668
2073;Pont-Melvez;pont-melvez;87473520;FRDZB;f;
2074;Plougonver;plougonver;87473538;FRDZC;f;
2075;Callac;callac;87473546;FRDZD;f;
2076;Le Pénity;le-penity;87473553;FRDZE;f;
2077;Carnoët—Locarn;carnoet-locarn;87473561;FRDZF;f;
2078;Coat-Guégan;coat-guegan;87473579;FRDZG;f;
2079;Les Mais;les-mais;87473587;FRDZH;f;
2080;Kerbiquet;kerbiquet;87473595;FRDZI;f;
2081;Port-de-Carhaix;port-de-carhaix;87473769;FRDZW;f;10668
2082;Motreff;motreff;87473777;FRDZX;f;
2083;Gourland;gourland;87473801;FRDZY;f;
2084;Trégonneau—Squiffiec;tregonneau-squiffiec;87473819;FRDZZ;f;
2085;Brélidy—Plouëc;brelidy-plouec;87473827;FREAA;f;
2086;Lancerf;lancerf;87473850;FREAD;f;
2087;Paimpol;paimpol;87473868;FREAE;f;
2088;Frynaudour;frynaudour;87473876;FREAF;f;
2089;Dirinon;dirinon;87474015;FREAG;f;
2091;Meuse TGV;meuse-tgv;87147322;FREAJ;f;
2092;Pont-de-Buis;pont-de-buis;87474056;FREAK;f;
2093;Châteaulin;chateaulin;87474064;FREAL;f;
2094;Lorraine TGV;lorraine-tgv;87142109;FREAM;f;
2096;Le Juch;le-juch;;FREAP;f;
2097;Bannalec;bannalec;87474189;FREAQ;f;
2099;Kerhuon;kerhuon;87474213;FREAS;f;
2100;La Forest;la-forest;87474221;FREAT;f;
2101;La Roche-Maurice;la-roche-maurice;87474262;FREAU;f;
2102;Landivisiau;landivisiau;87474270;FREAV;f;
2103;Guimiliau;guimiliau;87474296;FREAW;f;
2104;St-Thégonnec;st-thegonnec;87474312;FREAX;f;
2105;Pleyber-Christ;pleyber-christ;87474320;FREAY;f;
2107;Plouigneau;plouigneau;87474411;FREBF;f;
2109;Ernée;ernee;87474445;FREBH;f;
2111;Roscoff Port de Bloscon;roscoff-port-de-bloscon;87414334;FREBN;f;2126
2112;Henvic;henvic;87474544;FREBO;f;
2113;Plouenan—Kerlaudy;plouenan-kerlaudy;87474551;FREBP;f;
2114;St-Pol-de-Léon;st-pol-de-leon;87474569;FREBQ;f;
2115;Roscoff;roscoff;87474635;FREBR;t;2126
2116;Kernevel;kernevel;87474668;FREBS;f;
2117;Scaër;scaer;87474676;FREBT;f;
2118;St-Étienne;st-etienne;;FREBU;f;
2119;St-Étienne Bellevue;st-etienne-bellevue;87726190;FRHHI;f;2118
2120;St-Étienne Le Clapier;st-etienne-le-clapier;87726174;FRHHH;f;2118
2121;St-Étienne La Terrasse;st-etienne-la-terrasse;87726158;FRHHG;f;2118
2122;St-Étienne Châteaucreux;st-etienne-chateaucreux;87726000;FRHHD;t;2118
2123;St-Étienne Carnot;st-etienne-carnot;87726901;FRHJD;f;2118
2125;Guiscriff;guiscriff;87474692;FREBW;f;
2126;Roscoff;roscoff;;FREBX;f;
2127;Argol;argol;87474734;FREBZ;f;
2128;Telgruc;telgruc;87474742;FRECA;f;
2129;Tal-Ar-Groas;tal-ar-groas;87474759;FRECB;f;
2130;Crozon—Morgat;crozon-morgat;87474767;FRECC;f;
2131;Camaret-sur-Mer;camaret-sur-mer;87474783;FRECD;f;
2132;Echirolles;echirolles;87725895;FRECE;f;
2133;Landaul—Mendon;landaul-mendon;87476226;FRECH;f;
2134;Landevant;landevant;87476234;FRECI;f;
2135;Brandérion;branderion;87476242;FRECJ;f;
2136;Hennebont;hennebont;87476259;FRECK;f;
2137;Gestel;gestel;87476309;FRECN;f;
2138;Quimperlé;quimperle;87476317;FRECO;f;
2139;Belz—Ploemel;belz-ploemel;87476408;FRECQ;f;
2140;Penthièvre;penthievre;87476424;FRECS;f;
2141;Kerhostin;kerhostin;87476432;FRECT;f;
2142;Quiberon;quiberon;87476457;FRECV;f;
2143;Pontivy;pontivy;87476556;FREDA;t;9399
2144;St-Gérand;st-gerand;87476564;FREDB;f;
2145;Ste-Anne-d’Auray;ste-anne-dauray;87476648;FREDC;f;
2146;Questembert;questembert;87476671;FREDF;f;
2147;Malansac;malansac;87476689;FREDG;f;
2148;Séverac;severac;87476754;FREDH;f;
2149;St-Gildas-des-Bois;st-gildas-des-bois;87476762;FREDI;f;
2150;Dréfféac;dreffeac;87476770;FREDJ;f;
2151;St-Germain-sur-Ille;st-germain-sur-ille;87478016;FREDK;f;
2152;St-Médard-sur-Ille;st-medard-sur-ille;87478024;FREDL;f;
2153;Montreuil-sur-Ille;montreuil-sur-ille;87478032;FREDM;f;
2154;Dingé;dinge;87478040;FREDN;f;
2155;Combourg;combourg;87478057;FREDO;f;
2156;Bonnemain;bonnemain;87478065;FREDP;f;
2157;La Fresnais;la-fresnais;87478081;FREDQ;f;
2158;La Gouesnière—Cancale;la-gouesniere-cancale;87478099;FREDR;f;
2159;Plerguer;plerguer;87478123;FREDS;f;
2160;Miniac;miniac;87478131;FREDT;f;
2161;Pleudihen;pleudihen;87478149;FREDU;f;
2162;La Hisse;la-hisse;87478156;FREDV;f;
2163;Corseul—Languenan;corseul-languenan;87478180;FREDW;f;
2164;Laval Centre;laval-centre;87478396;FREDZ;f;4714
2165;Montsurs;montsurs;87478537;FREEC;f;
2166;Neau;neau;87478545;FREED;f;
2167;Évron;evron;87478552;FREEE;f;
2168;Voutré;voutre;87478560;FREEF;f;
2169;Martigné-sur-mayenne Centre;martigne-sur-mayenne-centre;;FREEG;f;
2170;Commer Centre;commer-centre;;FREEH;f;
2171;St-Fraimbault-de-Prières Centre;st-fraimbault-de-prieres-centre;87478610;FREEK;f;
2172;Ambrières;ambrieres;87478636;FREEL;f;
2173;Le Genest;le-genest;87478743;FREEN;f;
2174;Port-Brillet;port-brillet;87478750;FREEO;f;
2175;St-Pierre-la-Cour;st-pierre-la-cour;87478768;FREEP;f;
2178;Bourgneuf-en-Retz Centre;bourgneuf-en-retz-centre;87335810;FREFB;t;2193
2179;Chantenay;chantenay;87481051;FREFD;f;
2180;Basse-Indre—St-Herblain;basse-indre-st-herblain;87481069;FREFE;f;
2181;Thouaré;thouare;87481143;FREFI;f;
2182;Mauves-sur-Loire;mauves-sur-loire;87481150;FREFJ;f;
2183;Le Cellier;le-cellier;87481168;FREFK;f;
2184;Boussay-la-Bruffière;boussay-la-bruffiere;87481176;FREFL;f;
2185;Oudon;oudon;87481184;FREFM;f;
2186;Ancenis;ancenis;87481192;FREFN;f;
2187;Bouaye;bouaye;87481200;FREFO;f;
2188;Port-St-Père St-Mars;port-st-pere-st-mars;87481218;FREFP;f;9210
2189;Bourgneuf-en-Retz;bourgneuf-en-retz;87481242;FREFQ;t;2193
2192;Pornic;pornic;87481283;FREFT;f;
2193;Bourgneuf-en-Retz;bourgneuf-en-retz;;FREFU;f;
2194;Machecoul;machecoul;87481366;FREFW;f;
2195;Vertou;vertou;87481408;FREFY;f;
2196;La Haie-Fouassière;la-haie-fouassiere;87481416;FREFZ;f;
2197;Le Pallet;le-pallet;87481424;FREGA;f;
2198;Gorges;gorges;87481432;FREGB;f;
2199;Bergerac;bergerac;87584268;FREGC;f;
2200;Cugand;cugand;87481457;FREGD;f;
2201;Montaigu;montaigu;87481465;FREGE;f;
2202;La Croix-de-Méan;la-croix-de-mean;87481689;FREGO;f;
2203;Donges;donges;87481721;FREGP;f;
2204;Pornichet;pornichet;87481747;FREGR;f;
2205;Le Pouliguen;le-pouliguen;87481762;FREGS;f;
2206;Batz-sur-Mer;batz-sur-mer;87481770;FREGT;f;
2207;Le Croisic;le-croisic;87481788;FREGU;f;
2208;Couëron;coueron;87481804;FREGV;f;
2209;St-Étienne-de-Montluc;st-etienne-de-montluc;87481812;FREGW;f;
2210;Cordemais;cordemais;87481820;FREGX;f;
2211;Besné—Pont-Château;besne-pont-chateau;87481853;FREGY;f;
2212;Écouflant;ecouflant;87484113;FREHB;f;
2213;Le Vieux-Briollay;le-vieux-briollay;87484139;FREHC;f;
2214;Tiercé;tierce;87484147;FREHD;f;
2215;Etriché—Châteauneuf;etriche-chateauneuf;87484154;FREHE;f;
2217;Morannes;morannes;87484170;FREHG;f;
2218;Chalonnes;chalonnes;87484204;FREHH;f;
2221;Chemillé;chemille;87484246;FREHK;f;
2222;Savennières-Béhuard;savennieres-behuard;87484329;FREHM;f;
2224;Champtoce-sur-Loire;champtoce-sur-loire;87484352;FREHO;f;
2225;Ingrandes-sur-Loire;ingrandes-sur-loire;87484360;FREHP;f;
2227;Varades—St-Florent-le-Vieil;varades-st-florent-le-vieil;87484386;FREHR;f;
2228;Château-Gontier;chateau-gontier;;FREHV;t;5274
2229;Segré;segre;;FREHZ;t;5185
2231;L’Île-d’Elle;lile-delle;87485078;FREIJ;f;
2232;Châtelaillon;chatelaillon;87485110;FREIL;f;
2233;Tonnay;tonnay;87485151;FREIO;f;
2234;Surgères;surgeres;87485227;FREIP;f;
2235;Mauzé;mauze;87485250;FREIQ;f;
2236;Prin-Deyrançon;prin-deyrancon;87485268;FREIR;f;
2237;Épannes;epannes;;FREIS;f;
2238;Fors;fors;87485326;FREIV;f;
2239;Marigny;marigny;87485334;FREIW;f;
2240;Beauvoir-sur-Niort;beauvoir-sur-niort;87485342;FREIX;f;
2241;Prissé-la-Charrière;prisse-la-charriere;87485359;FREIY;f;
2242;La Crèche;la-creche;87485474;FREJA;f;
2243;St-Maixent;st-maixent;87485490;FREJC;f;
2244;La Mothe-St-Héray;la-mothe-st-heray;87485508;FREJD;f;
2245;Pamproux;pamproux;87485524;FREJE;f;
2246;Rouillé;rouille;87485532;FREJF;f;
2247;Lusignan;lusignan;87485540;FREJG;f;
2249;Benet—Riche-Bonne;benet-riche-bonne;87485581;FREJJ;t;4834
2250;St-Martin-de-Fraigneau;st-martin-de-fraigneau;87485607;FREJK;f;
2253;L’Herbergement—Les-Brouzils;lherbergement-les-brouzils;87486126;FREJS;f;
2254;Belleville-sur-Vie;belleville-sur-vie;87486142;FREJU;f;
2255;Versonnex;versonnex;87158170;FREJV;f;
2256;Prévessin Mairie;prevessin-mairie;87158162;FREJW;f;
2259;Nalliers Centre;nalliers-centre;87486282;FREKA;f;
2260;La Chaize-le-Vicomte;la-chaize-le-vicomte;87486308;FREKC;f;
2261;Fougeré;fougere;87486316;FREKD;f;
2262;Bournezeau;bournezeau;87486324;FREKE;f;
2263;Chantonnay;chantonnay;87486332;FREKF;f;
2264;Les Clouzeaux;les-clouzeaux;;FREKG;f;
2265;La Mothe-Achard;la-mothe-achard;87486423;FREKI;f;
2266;Olonne-sur-Mer;olonne-sur-mer;87486431;FREKJ;f;
2267;Soullans Centre;soullans-centre;87486589;FREKP;f;
2268;Torfou;torfou;87486894;FREKQ;t;5285
2270;Noirterre;noirterre;87487231;FREKV;f;
2271;Cerizay;cerizay;87487280;FREKX;t;5125
2272;St-Mesmin-le-Vieux;st-mesmin-le-vieux;;FREKY;f;
2273;Pouzauges;pouzauges;87487314;FREKZ;t;5018
2275;Chavagnes-les-Redoux;chavagnes-les-redoux;;FRELB;f;
2278;Brion-près-Thouet;brion-pres-thouet;87487611;FRELI;f;
2279;Montreuil-Bellay;montreuil-bellay;87487637;FRELJ;t;4941
2280;Eurville Mairie;eurville-mairie;;FRELM;f;5606
2282;Vivy Centre;vivy-centre;87487710;FRELO;f;
2283;Vernantes Centre;vernantes-centre;87487736;FRELP;f;
2286;Longue Centre;longue-centre;87487819;FRELT;f;
2287;Bauge;bauge;87487835;FRELU;f;
2288;La Bohalle;la-bohalle;87487843;FRELV;f;
2289;Les Rosiers-sur-Loire;les-rosiers-sur-loire;87487876;FRELW;f;
2290;La Ménitré;la-menitre;87487884;FRELX;f;
2291;St-Mathurin;st-mathurin;87487892;FRELY;f;
2292;Chiche;chiche;87489088;FREMB;f;
2293;Mouzeuil-St-Martin;mouzeuil-st-martin;87489146;FREMC;f;
2296;Bords;bords;87491019;FREMJ;f;
2297;St-Savinien-sur-Charente;st-savinien-sur-charente;87491035;FREML;f;
2298;Taillebourg;taillebourg;87491043;FREMM;f;
2299;Pons;pons;87491100;FREMO;f;
2300;Clion-sur-Seugne;clion-sur-seugne;87491134;FREMQ;f;
2301;Jonzac;jonzac;87491142;FREMR;f;
2302;Fontaines-d’Ozillac;fontaines-dozillac;87491159;FREMS;f;
2303;Montendre;montendre;87491183;FREMT;f;
2304;Bussac-Forêt;bussac-foret;87491191;FREMU;f;
2305;St-Mariens—St-Yzan;st-mariens-st-yzan;87491209;FREMV;f;
2306;Cavignac;cavignac;87491217;FREMW;f;
2307;Gauriaguet;gauriaguet;87491225;FREMX;f;
2308;Aubie—St-Antoine;aubie-st-antoine;87491233;FREMY;f;
2309;St-André-de-Cubzac;st-andre-de-cubzac;87491241;FREMZ;f;
2310;Villeneuve-la-Comtesse;villeneuve-la-comtesse;87491258;FRENA;f;
2311;Cubzac-les-Ponts;cubzac-les-ponts;87491266;FRENB;f;
2312;Nancy;nancy;87141002;FRENC;f;
2313;La Grave-d’Ambarès;la-grave-dambares;87491274;FREND;f;
2314;Ste-Eulalie—Carbon-Blanc;ste-eulalie-carbon-blanc;87491282;FRENE;f;
2315;Loulay;loulay;87491290;FRENF;f;
2316;St-Hilaire—Brizambourg;st-hilaire-brizambourg;87491324;FRENH;f;
2317;St-Jean-d’Angély;st-jean-dangely;87491357;FRENJ;f;
2318;Jarnac-Charente;jarnac-charente;87491472;FRENP;f;
2319;Châteauneuf-sur-Charente;chateauneuf-sur-charente;87491506;FRENR;f;
2320;Barbézieux;barbezieux;87491779;FRENW;f;
2321;Saujon;saujon;87491811;FRENX;f;
2324;L’Habitarelle;lhabitarelle;87503524;FREOF;f;
2325;Larroque;larroque;87517748;FREOK;f;
2326;Asasp;asasp;87517896;FREOL;f;
2328;Bidos;bidos;87517912;FREON;f;
2329;St-Pierre-du-Mont;st-pierre-du-mont;87517920;FREOO;f;
2330;Baladou;baladou;87517953;FREOR;f;
2331;Somport;somport;87517979;FREOS;f;
2334;Ayron;ayron;87519009;FREPB;f;
2335;Angerville;angerville;;FREPC;f;
2339;Cercottes;cercottes;;FREPH;f;
2340;Chevilly;chevilly;87543041;FREPI;f;
2341;Artenay;artenay;;FREPJ;f;
2342;Château-Gaillard;chateau-gaillard;;FREPK;f;
2343;Épinal;epinal;87144006;FREPL;f;
2344;Toury;toury;87543074;FREPM;f;
2345;Boisseaux;boisseaux;87543082;FREPN;f;
2346;Angerville;angerville;;FREPO;t;2335
2347;La Ferté-St-Aubin;la-ferte-st-aubin;87543124;FREPP;f;
2348;Lamotte-Beuvron;lamotte-beuvron;87543140;FREPQ;f;
2349;Nouan-le-Fuzelier;nouan-le-fuzelier;87543157;FREPR;f;
2351;Theillay;theillay;87543199;FREPT;f;
2354;Epuisay;epuisay;87331397;FREPY;f;
2355;Monnerville;monnerville;;FREQA;f;
2358;Guillerval;guillerval;;FREQE;f;
2362;Monnerville;monnerville;;FREQI;t;2355
2363;Guillerval;guillerval;;FREQJ;t;2358
2369;Brétigny;bretigny;;FREQP;f;10701
2388;Auneau;auneau;87545657;FRERI;f;
2390;Voves;voves;87545707;FRERM;f;
2391;Bonneval;bonneval;87545731;FRERO;f;
2394;Err;err;87784843;FRERR;f;
2406;Vendôme—Villiers-sur-Loir;vendome-villiers-sur-loir;87571216;FRESL;f;5846
2407;Montbazon;montbazon;87571406;FRESO;f;
2408;Veigné;veigne;87571414;FRESP;f;
2409;Esvres-sur-Indre;esvres-sur-indre;87571422;FRESQ;f;
2410;Cormery;cormery;87571430;FRESR;f;10706
2411;Courçay—Tauxigny;courcay-tauxigny;87571448;FRESS;f;10755
2412;Reignac;reignac;87571455;FREST;f;10540
2413;Loches;loches;87571471;FRESV;f;
2414;Perrusson;perrusson;87571489;FRESW;f;
2415;St-Jean-en-Touraine;st-jean-en-touraine;87571497;FRESX;f;
2416;Etaples—Le Touquet;etaples-le-touquet;87317065;FRETA;f;
2417;St-Antoine-du-Rocher;st-antoine-du-rocher;87571539;FRETB;f;
2418;Neuillé-Pont-Pierre;neuille-pont-pierre;87571547;FRETC;t;5281
2419;St-Paterne;st-paterne;87571554;FRETD;f;
2420;Ballan;ballan;87571604;FRETF;f;
2421;Étang;etang;87694141;FRETG;f;
2422;Druye;druye;87571612;FRETH;f;
2423;Azay-le-Rideau;azay-le-rideau;87571638;FRETJ;t;5083
2424;Rivarennes;rivarennes;87571653;FRETL;f;
2425;Chinon;chinon;87571687;FRETN;f;
2426;La Roche-Clermault;la-roche-clermault;87571703;FRETO;f;
2427;Étampes;etampes;;FRETP;f;
2428;Beuxes;beuxes;87571711;FRETQ;f;
2429;Basses—Sammarçolles;basses-sammarcolles;87571729;FRETR;f;
2430;Port-Boulet;port-boulet;87571794;FRETT;f;
2431;La Chapelle-sur-Loire;la-chapelle-sur-loire;87571802;FRETU;f;
2432;St-Patrice;st-patrice;87571810;FRETV;f;
2433;Langeais;langeais;87571828;FRETW;f;
2434;Cinq-Mars;cinq-mars;87571836;FRETX;f;
